,SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK
18158,4.16078866012e+11,,,,
18159,4.16078866015e+11,,,,
18160,4.16078866016e+11,,,80.0,3.0
18161,4.16078866017e+11,315.0,,44.0,2.0
18162,4.16078866018e+11,55.0,,47.0,5.0
18163,4.16078866019e+11,,,71.0,1.0
18164,4.16078866022e+11,,,113.0,6.0
18165,4.16078866023e+11,,,71.0,1.0
18166,4.16078866024e+11,,,47.0,2.0
18167,4.16078866025e+11,,,71.0,1.0
18168,4.16078866026e+11,,,54.0,0.0
18169,4.16078866027e+11,,,87.0,0.0
18170,4.16078866028e+11,,,121.0,6.0
18171,4.16078866033e+11,,,87.0,0.0
18172,4.16078866034e+11,,,47.0,5.0
18173,4.16078866035e+11,,,47.0,5.0
18174,4.16078866036e+11,,,83.0,0.0
18175,4.16078866037e+11,,,121.0,6.0
18176,4.1607886604e+11,,,40.0,5.0
18177,4.16078866041e+11,,,85.0,5.0
18178,4.16078866042e+11,,,80.0,0.0
18179,4.16078866043e+11,,,,
18180,4.16078866044e+11,,,38.0,5.0
18181,4.16078866045e+11,,,,
18182,4.16078866048e+11,,,36.0,0.0
18183,4.16078866051e+11,,,76.0,0.0
18184,4.16078866052e+11,,,66.0,0.0
18185,4.16078866055e+11,,,76.0,0.0
18186,4.16078866056e+11,,,71.0,1.0
18187,4.1607886606e+11,0.0,,71.0,1.0
18188,4.16078866061e+11,85.0,,80.0,3.0
18189,4.16078866062e+11,,,43.0,0.0
18190,4.16078866063e+11,,,41.0,0.0
18191,4.16078914003e+11,,,113.0,6.0
18192,4.16078914004e+11,,,68.0,2.0
18193,4.16078914005e+11,,,39.0,2.0
18194,4.16078914006e+11,,,54.0,0.0
18195,4.16078914007e+11,,,46.0,0.0
18196,4.16078914008e+11,,,47.0,5.0
18197,4.1607891401e+11,,,113.0,6.0
18198,4.16078914011e+11,,,66.0,0.0
18199,4.16078914013e+11,,,59.0,2.0
18200,4.16078914015e+11,,,40.0,5.0
18201,4.16078914016e+11,99.0,,60.0,5.0
18202,4.16078914017e+11,,,59.0,2.0
18203,4.16078914021e+11,,,66.0,1.0
18204,4.16078914022e+11,,,36.0,0.0
18205,4.16078914026e+11,,,43.0,0.0
18206,4.16078914029e+11,,,83.0,0.0
18207,4.16078914034e+11,,,80.0,3.0
18208,4.16078914035e+11,,,80.0,3.0
18209,4.16080000004e+11,200.0,,38.0,2.0
18210,4.1608000001e+11,,,76.0,0.0
18211,4.16080000019e+11,167.0,,17.0,
18212,4.16080000025e+11,768.0,,100.0,
18213,4.16080000037e+11,,,70.0,
18214,4.1608000004e+11,,,267.0,6.0
18215,4.16080000041e+11,0.0,,20.0,
18216,4.16080000044e+11,,,92.0,6.0
18217,4.16080000045e+11,,,105.0,2.0
18218,4.1608000005e+11,,,59.0,2.0
18219,4.1608000006e+11,250.0,,13.0,
18220,4.16080000095e+11,,,39.0,2.0
18221,4.16080000096e+11,0.0,,70.0,
18222,4.160800001e+11,,,103.0,6.0
18223,4.16080000106e+11,688.0,,130.0,
18224,4.16080000111e+11,,,41.0,0.0
18225,4.16080000114e+11,5.0,,13.0,
18226,4.16080000125e+11,,,92.0,6.0
18227,4.16088484011e+11,120.0,,65.0,
18228,4.16088484015e+11,400.0,,40.0,
18229,4.16088484016e+11,,,103.0,6.0
18230,4.16088484024e+11,154.0,,30.0,
18231,4.16088484026e+11,,,123.0,2.0
18232,4.16088484035e+11,536.0,,55.0,
18233,4.16088484043e+11,100.0,,50.0,
18234,4.16088484047e+11,,,79.0,6.0
18235,4.16088484052e+11,,,80.0,0.0
18236,4.16088484054e+11,173.0,,59.0,2.0
18237,4.16088484061e+11,,,80.0,0.0
18238,4.16088484065e+11,,,74.0,0.0
18239,4.16088484072e+11,,,,
18240,4.16088484079e+11,,,79.0,6.0
18241,4.16088484084e+11,307.0,,45.0,
18242,4.16088484089e+11,,,,
18243,4.16088484092e+11,,,44.0,2.0
18244,4.16088484099e+11,9.0,,24.0,
18245,4.16088484105e+11,,,,
18246,4.16088484119e+11,,,96.0,6.0
18247,4.16088484123e+11,,,103.0,6.0
18248,4.16088484126e+11,,,68.0,0.0
18249,4.16088792001e+11,365.0,,62.0,
18250,4.16088792002e+11,,,35.0,2.0
18251,4.16088792006e+11,,,83.0,2.0
18252,4.16088792009e+11,925.0,,65.0,
18253,4.16088792027e+11,,,80.0,0.0
18254,4.16088792056e+11,,,,
18255,4.16088792059e+11,400.0,,50.0,
18256,4.1608879207e+11,100.0,,50.0,
18257,4.16088792071e+11,,,,
18258,4.16088792074e+11,475.0,,168.0,
18259,4.16088792078e+11,100.0,,100.0,
18260,4.16088792082e+11,352.0,,200.0,
18261,4.16088792101e+11,,,123.0,2.0
18262,4.16088792108e+11,344.0,,30.0,
18263,4.16088793018e+11,433.0,,25.0,
18264,4.16088793039e+11,,,72.0,5.0
18265,4.16088793073e+11,,,,
18266,4.16088793081e+11,,,101.0,4.0
18267,4.16088793094e+11,950.0,,100.0,
18268,4.16088793097e+11,,,44.0,2.0
18269,4.16088793121e+11,,,103.0,6.0
18270,4.16088793124e+11,,,96.0,6.0
18271,4.16088852017e+11,,,,
18272,4.16088852021e+11,,,,
18273,4.16088852022e+11,400.0,,75.0,
18274,4.1608885203e+11,,,80.0,0.0
18275,4.16088852031e+11,,,66.0,1.0
18276,4.16088852032e+11,,,,
18277,4.16088852036e+11,284.0,,47.0,2.0
18278,4.16088852046e+11,225.0,,45.0,
18279,4.16088852048e+11,,,,
18280,4.16088852053e+11,,,,
18281,4.16088852058e+11,,,,
18282,4.16088852062e+11,250.0,,75.0,
18283,4.16088852066e+11,,,,
18284,4.16088852068e+11,,,47.0,5.0
18285,4.16088852069e+11,,,,
18286,4.16088852075e+11,,,,
18287,4.16088852085e+11,,,,
18288,4.1608885209e+11,,,,
18289,4.16088852112e+11,,,,
18290,4.16088865003e+11,122.0,,85.0,
18291,4.16088865005e+11,,,80.0,2.0
18292,4.16088865007e+11,,,,
18293,4.16088865008e+11,,,,
18294,4.16088865012e+11,,,32.0,0.0
18295,4.1608886502e+11,333.0,,40.0,
18296,4.16088865023e+11,115.0,,48.0,
18297,4.16088865038e+11,,,39.0,2.0
18298,4.16088865051e+11,210.0,,25.0,
18299,4.16088865055e+11,225.0,,24.0,
18300,4.16088865064e+11,450.0,,75.0,
18301,4.16088865077e+11,100.0,,43.0,
18302,4.16088865087e+11,,,,
18303,4.16088865093e+11,264.0,,60.0,
18304,4.16088865102e+11,,,39.0,2.0
18305,4.16088865103e+11,,,,
18306,4.16088865104e+11,,,,
18307,4.1608886511e+11,,,,
18308,4.16088865116e+11,500.0,,115.0,
18309,4.16088865117e+11,,,70.0,5.0
18310,4.16088865118e+11,100.0,,41.0,
18311,4.16088865122e+11,325.0,,121.0,6.0
18312,4.16088866013e+11,,,,
18313,4.16088866028e+11,,,,
18314,4.16088866034e+11,,,39.0,2.0
18315,4.16088866042e+11,,,39.0,2.0
18316,4.16088866049e+11,,,,
18317,4.16088866057e+11,267.0,,80.0,0.0
18318,4.16088866067e+11,150.0,,60.0,5.0
18319,4.1608886608e+11,1000.0,,170.0,
18320,4.16088866083e+11,1319.0,,100.0,
18321,4.16088866088e+11,220.0,,90.0,
18322,4.16088866109e+11,500.0,,120.0,
18323,4.16088914014e+11,528.0,,40.0,
18324,4.16088914029e+11,,,46.0,0.0
18325,4.16088914033e+11,,,39.0,2.0
18326,4.16088914063e+11,,,,
18327,4.16088914076e+11,,,,
18328,4.16088914086e+11,,,,
18329,4.16088914091e+11,,,39.0,2.0
18330,4.16088914098e+11,,,47.0,5.0
18331,4.16088914107e+11,,,,
18332,4.16088914113e+11,,,,
18333,4.16088914115e+11,334.0,,98.0,
18334,4.1608891412e+11,,,103.0,6.0
18335,4.16098484001e+11,,,38.0,2.0
18336,4.16098484003e+11,,,27.0,4.0
18337,4.16098484004e+11,,,,
18338,4.16098484005e+11,,,36.0,0.0
18339,4.16098484006e+11,,,42.0,2.0
18340,4.16098484008e+11,,,46.0,0.0
18341,4.16098484009e+11,,,42.0,2.0
18342,4.16098484011e+11,,,42.0,2.0
18343,4.16098484012e+11,,,38.0,2.0
18344,4.16098484015e+11,,,59.0,2.0
18345,4.16098484016e+11,,,123.0,2.0
18346,4.16098484017e+11,,,39.0,2.0
18347,4.16098484019e+11,,,27.0,4.0
18348,4.1609848402e+11,,,68.0,2.0
18349,4.16098484023e+11,,,59.0,2.0
18350,4.16098484024e+11,,,39.0,2.0
18351,4.16098484025e+11,,,27.0,4.0
18352,4.16098484026e+11,,,59.0,2.0
18353,4.16098484028e+11,,,68.0,2.0
18354,4.16098484029e+11,,,80.0,0.0
18355,4.16098484033e+11,,,47.0,2.0
18356,4.16098484034e+11,,,39.0,2.0
18357,4.16098484035e+11,,,47.0,2.0
18358,4.16098484036e+11,,,93.0,2.0
18359,4.16098484039e+11,,,47.0,5.0
18360,4.16098484042e+11,,,83.0,5.0
18361,4.16098484045e+11,,,80.0,3.0
18362,4.16098484046e+11,,,121.0,6.0
18363,4.16098750003e+11,,,80.0,0.0
18364,4.16098750004e+11,,,42.0,2.0
18365,4.16098750005e+11,,,66.0,0.0
18366,4.16098750006e+11,,,42.0,2.0
18367,4.16098750009e+11,,,76.0,0.0
18368,4.16098750011e+11,,,39.0,2.0
18369,4.16098750012e+11,,,39.0,2.0
18370,4.16098750013e+11,,,47.0,2.0
18371,4.16098750015e+11,,,47.0,2.0
18372,4.16098750021e+11,,,47.0,2.0
18373,4.16098750023e+11,,,80.0,3.0
18374,4.16098750027e+11,815.0,,47.0,5.0
18375,4.16098750028e+11,,,119.0,4.0
18376,4.16098750029e+11,,,80.0,2.0
18377,4.1609875003e+11,,,85.0,5.0
18378,4.16098750031e+11,,,47.0,5.0
18379,4.16098750033e+11,15.0,,39.0,2.0
18380,4.16098750035e+11,,,119.0,4.0
18381,4.16098750036e+11,,,85.0,5.0
18382,4.16098750037e+11,,,85.0,5.0
18383,4.16098750039e+11,,,87.0,0.0
18384,4.16098750041e+11,,,83.0,5.0
18385,4.16098792001e+11,,,36.0,0.0
18386,4.16098792002e+11,,,38.0,2.0
18387,4.16098792004e+11,,,36.0,0.0
18388,4.16098792006e+11,,,42.0,2.0
18389,4.16098792007e+11,,,54.0,0.0
18390,4.16098792009e+11,,,123.0,2.0
18391,4.1609879201e+11,,,42.0,2.0
18392,4.16098792011e+11,,,38.0,2.0
18393,4.16098792013e+11,,,42.0,2.0
18394,4.16098792016e+11,,,66.0,0.0
18395,4.16098792017e+11,,,147.0,7.0
18396,4.16098792018e+11,,,44.0,2.0
18397,4.1609879202e+11,,,47.0,2.0
18398,4.16098792022e+11,,,47.0,2.0
18399,4.16098792023e+11,,,68.0,2.0
18400,4.16098792024e+11,,,27.0,4.0
18401,4.16098792027e+11,,,68.0,2.0
18402,4.16098792028e+11,15.0,,44.0,2.0
18403,4.16098792029e+11,,,39.0,2.0
18404,4.1609879203e+11,,,44.0,2.0
18405,4.16098792032e+11,339.0,,47.0,5.0
18406,4.16098792033e+11,,,119.0,4.0
18407,4.16098792034e+11,,,80.0,2.0
18408,4.16098792035e+11,,,39.0,2.0
18409,4.16098792038e+11,,,44.0,2.0
18410,4.16098792039e+11,,,80.0,2.0
18411,4.1609879204e+11,,,47.0,2.0
18412,4.16098792042e+11,,,121.0,6.0
18413,4.16098792043e+11,,,68.0,2.0
18414,4.16098792045e+11,,,113.0,6.0
18415,4.16098792047e+11,,,68.0,2.0
18416,4.16098792048e+11,15.0,,85.0,5.0
18417,4.16098792049e+11,,,121.0,6.0
18418,4.16098852001e+11,,,42.0,2.0
18419,4.16098852002e+11,,,36.0,0.0
18420,4.16098852003e+11,,,211.0,6.0
18421,4.16098852006e+11,,,228.0,5.0
18422,4.16098852007e+11,,,38.0,2.0
18423,4.16098852008e+11,,,42.0,2.0
18424,4.16098852011e+11,,,27.0,4.0
18425,4.16098852012e+11,,,38.0,2.0
18426,4.16098852014e+11,,,76.0,0.0
18427,4.16098852016e+11,,,,
18428,4.16098852017e+11,,,66.0,1.0
18429,4.16098852018e+11,,,59.0,2.0
18430,4.16098852019e+11,,,59.0,2.0
18431,4.1609885202e+11,,,39.0,2.0
18432,4.16098852021e+11,,,39.0,2.0
18433,4.16098852022e+11,,,80.0,3.0
18434,4.16098852025e+11,,,47.0,5.0
18435,4.16098852028e+11,,,52.0,0.0
18436,4.16098852029e+11,,,39.0,2.0
18437,4.1609885203e+11,,,72.0,2.0
18438,4.16098852034e+11,,,60.0,5.0
18439,4.16098852035e+11,,,,
18440,4.16098852036e+11,,,27.0,4.0
18441,4.1609885204e+11,,,68.0,2.0
18442,4.16098852041e+11,,,44.0,2.0
18443,4.16098852042e+11,,,47.0,5.0
18444,4.16098852043e+11,,,44.0,2.0
18445,4.16098852045e+11,,,38.0,0.0
18446,4.16098852047e+11,,,119.0,4.0
18447,4.16098852048e+11,,,83.0,5.0
18448,4.16098852051e+11,,,68.0,2.0
18449,4.16098852052e+11,,,38.0,0.0
18450,4.16098852053e+11,,,83.0,5.0
18451,4.16098865002e+11,,,36.0,0.0
18452,4.16098865003e+11,,,36.0,0.0
18453,4.16098865004e+11,,,42.0,2.0
18454,4.16098865006e+11,,,42.0,2.0
18455,4.16098865007e+11,,,76.0,0.0
18456,4.16098865008e+11,,,,
18457,4.1609886501e+11,,,42.0,2.0
18458,4.16098865011e+11,,,46.0,0.0
18459,4.16098865015e+11,,,39.0,2.0
18460,4.16098865016e+11,,,39.0,2.0
18461,4.16098865017e+11,,,72.0,2.0
18462,4.16098865018e+11,,,27.0,4.0
18463,4.1609886502e+11,,,80.0,3.0
18464,4.16098865023e+11,1765.0,,47.0,5.0
18465,4.16098865024e+11,,,52.0,0.0
18466,4.16098865025e+11,,,44.0,2.0
18467,4.16098865027e+11,,,59.0,2.0
18468,4.16098865029e+11,,,44.0,2.0
18469,4.16098865033e+11,1095.0,,60.0,5.0
18470,4.16098865034e+11,,,27.0,4.0
18471,4.16098865035e+11,895.0,,135.0,5.0
18472,4.16098865036e+11,,,93.0,2.0
18473,4.16098865039e+11,,,68.0,2.0
18474,4.1609886504e+11,,,68.0,2.0
18475,4.16098865042e+11,,,47.0,2.0
18476,4.16098865043e+11,367.0,,85.0,5.0
18477,4.16098865046e+11,,,119.0,4.0
18478,4.16098865047e+11,482.0,,85.0,5.0
18479,4.16098865048e+11,,,68.0,2.0
18480,4.16098866001e+11,,,474.0,7.0
18481,4.16098866002e+11,,,54.0,0.0
18482,4.16098866003e+11,,,80.0,3.0
18483,4.16098866004e+11,,,42.0,2.0
18484,4.16098866009e+11,,,66.0,0.0
18485,4.1609886601e+11,,,36.0,0.0
18486,4.16098866011e+11,,,79.0,6.0
18487,4.16098866012e+11,,,36.0,0.0
18488,4.16098866013e+11,,,36.0,0.0
18489,4.16098866016e+11,,,66.0,0.0
18490,4.16098866017e+11,415.0,,161.0,6.0
18491,4.16098866018e+11,,,66.0,1.0
18492,4.16098866019e+11,,,47.0,5.0
18493,4.16098866022e+11,,,123.0,2.0
18494,4.16098866024e+11,,,68.0,3.0
18495,4.16098866027e+11,,,27.0,4.0
18496,4.16098866028e+11,,,39.0,2.0
18497,4.16098866029e+11,,,44.0,2.0
18498,4.1609886603e+11,1015.0,,39.0,2.0
18499,4.16098866033e+11,,,80.0,0.0
18500,4.16098866034e+11,,,39.0,2.0
18501,4.16098866035e+11,,,85.0,5.0
18502,4.16098866036e+11,,,119.0,4.0
18503,4.16098866037e+11,,,47.0,2.0
18504,4.16098866038e+11,,,119.0,4.0
18505,4.16098866041e+11,,,80.0,0.0
18506,4.16098866042e+11,,,38.0,0.0
18507,4.16098866044e+11,,,85.0,5.0
18508,4.16098866045e+11,,,,
18509,4.16098866047e+11,,,68.0,2.0
18510,4.16098866048e+11,,,85.0,5.0
18511,4.1609886605e+11,,,121.0,6.0
18512,4.16098914002e+11,,,267.0,6.0
18513,4.16098914004e+11,,,38.0,2.0
18514,4.16098914005e+11,,,46.0,0.0
18515,4.16098914006e+11,,,36.0,0.0
18516,4.16098914007e+11,,,42.0,2.0
18517,4.16098914008e+11,,,66.0,1.0
18518,4.1609891401e+11,,,59.0,2.0
18519,4.16098914012e+11,,,66.0,0.0
18520,4.16098914014e+11,,,39.0,2.0
18521,4.16098914015e+11,,,47.0,5.0
18522,4.16098914017e+11,,,80.0,3.0
18523,4.16098914018e+11,,,59.0,2.0
18524,4.16098914019e+11,,,59.0,2.0
18525,4.16098914022e+11,,,27.0,4.0
18526,4.16098914027e+11,,,,
18527,4.16098914028e+11,,,80.0,2.0
18528,4.16098914029e+11,,,52.0,0.0
18529,4.1609891403e+11,,,39.0,2.0
18530,4.16098914033e+11,,,39.0,2.0
18531,4.16098914034e+11,,,,
18532,4.16098914035e+11,815.0,,44.0,2.0
18533,4.16098914037e+11,,,93.0,2.0
18534,4.16098914038e+11,15.0,,40.0,5.0
18535,4.16098914039e+11,,,119.0,4.0
18536,4.1609891404e+11,,,119.0,4.0
18537,4.16098914043e+11,,,85.0,5.0
18538,4.16098914045e+11,,,119.0,4.0
18539,4.16108484002e+11,,,83.0,0.0
18540,4.16108484006e+11,,,80.0,3.0
18541,4.16108484007e+11,,,47.0,5.0
18542,4.16108484009e+11,,,79.0,6.0
18543,4.16108484011e+11,,,68.0,0.0
18544,4.16108484012e+11,,,80.0,0.0
18545,4.16108484016e+11,,,80.0,0.0
18546,4.16108484017e+11,,,39.0,2.0
18547,4.16108484022e+11,,,,
18548,4.16108484023e+11,,,92.0,6.0
18549,4.16108484024e+11,,,79.0,6.0
18550,4.16108484026e+11,,,71.0,1.0
18551,4.16108484028e+11,,,71.0,1.0
18552,4.16108484029e+11,,,92.0,6.0
18553,4.1610848403e+11,,,,
18554,4.16108484031e+11,,,54.0,0.0
18555,4.16108484034e+11,,,80.0,0.0
18556,4.16108484035e+11,1815.0,,60.0,5.0
18557,4.16108484037e+11,,,80.0,0.0
18558,4.16108484038e+11,,,60.0,5.0
18559,4.16108484039e+11,,,36.0,0.0
18560,4.1610848404e+11,,,76.0,0.0
18561,4.16108484043e+11,,,66.0,0.0
18562,4.16108484044e+11,315.0,,27.0,5.0
18563,4.16108484048e+11,,,59.0,2.0
18564,4.1610848405e+11,,,87.0,0.0
18565,4.16108484051e+11,,,66.0,0.0
18566,4.16108484053e+11,,,40.0,5.0
18567,4.16108484054e+11,,,47.0,5.0
18568,4.16108484057e+11,,,59.0,2.0
18569,4.16108484058e+11,615.0,,66.0,1.0
18570,4.16108484059e+11,,,40.0,5.0
18571,4.16108484062e+11,415.0,,80.0,3.0
18572,4.16108484063e+11,,,76.0,0.0
18573,4.16108484064e+11,,,83.0,0.0
18574,4.16108484065e+11,,,87.0,0.0
18575,4.16108484071e+11,415.0,,80.0,3.0
18576,4.16108484076e+11,,,,
18577,4.16108484077e+11,,,66.0,0.0
18578,4.16108484078e+11,75.0,,27.0,4.0
18579,4.16108484085e+11,,,38.0,2.0
18580,4.1610848409e+11,,,80.0,3.0
18581,4.16108484092e+11,,,38.0,2.0
18582,4.16108792001e+11,,,44.0,2.0
18583,4.16108792002e+11,,,87.0,0.0
18584,4.16108792004e+11,,,121.0,6.0
18585,4.16108792007e+11,,,79.0,6.0
18586,4.16108792008e+11,,,92.0,6.0
18587,4.1610879201e+11,1965.0,,151.0,5.0
18588,4.16108792013e+11,,,72.0,2.0
18589,4.16108792016e+11,15.0,,39.0,2.0
18590,4.16108792017e+11,,,54.0,0.0
18591,4.16108792018e+11,,,,
18592,4.16108792019e+11,,,83.0,0.0
18593,4.1610879202e+11,,,59.0,2.0
18594,4.16108792021e+11,15.0,,46.0,0.0
18595,4.16108792022e+11,,,,
18596,4.16108792027e+11,,,87.0,0.0
18597,4.16108792028e+11,,,40.0,5.0
18598,4.16108792029e+11,182.0,,47.0,5.0
18599,4.1610879203e+11,,,76.0,0.0
18600,4.16108792031e+11,,,80.0,0.0
18601,4.16108792032e+11,,,80.0,0.0
18602,4.16108792035e+11,,,66.0,0.0
18603,4.16108792036e+11,,,66.0,0.0
18604,4.1610879204e+11,,,,
18605,4.16108792041e+11,,,40.0,5.0
18606,4.16108792042e+11,,,76.0,0.0
18607,4.16108792044e+11,,,87.0,0.0
18608,4.16108792046e+11,,,83.0,0.0
18609,4.16108792047e+11,,,36.0,0.0
18610,4.16108792051e+11,,,66.0,1.0
18611,4.16108792054e+11,,,80.0,0.0
18612,4.16108792055e+11,,,54.0,0.0
18613,4.16108792065e+11,,,80.0,3.0
18614,4.16108792069e+11,,,66.0,0.0
18615,4.16108792081e+11,,,80.0,3.0
18616,4.16108792082e+11,,,38.0,2.0
18617,4.16108852001e+11,,,80.0,0.0
18618,4.16108852002e+11,,,27.0,4.0
18619,4.16108852003e+11,,,,
18620,4.16108852005e+11,,,80.0,3.0
18621,4.1610885201e+11,,,80.0,3.0
18622,4.16108852011e+11,,,80.0,3.0
18623,4.16108852013e+11,,,47.0,5.0
18624,4.16108852014e+11,290.0,,83.0,0.0
18625,4.16108852015e+11,,,,
18626,4.16108852018e+11,,,,
18627,4.16108852021e+11,,,76.0,0.0
18628,4.16108852022e+11,,,47.0,5.0
18629,4.16108852024e+11,295.0,,46.0,0.0
18630,4.16108852027e+11,,,71.0,1.0
18631,4.16108852028e+11,,,83.0,0.0
18632,4.16108852029e+11,,,40.0,5.0
18633,4.1610885203e+11,,,373.0,5.0
18634,4.16108852031e+11,,,72.0,2.0
18635,4.16108852032e+11,315.0,,47.0,5.0
18636,4.16108852034e+11,,,46.0,0.0
18637,4.16108852036e+11,,,66.0,1.0
18638,4.16108852038e+11,,,46.0,0.0
18639,4.1610885204e+11,,,80.0,0.0
18640,4.16108852041e+11,,,60.0,5.0
18641,4.16108852042e+11,,,87.0,0.0
18642,4.16108852045e+11,1765.0,,228.0,5.0
18643,4.16108852046e+11,,,87.0,0.0
18644,4.16108852047e+11,,,60.0,5.0
18645,4.16108852048e+11,,,72.0,2.0
18646,4.16108852049e+11,,,60.0,5.0
18647,4.16108852053e+11,,,44.0,2.0
18648,4.16108852055e+11,,,,
18649,4.16108852056e+11,,,80.0,0.0
18650,4.16108852057e+11,,,,
18651,4.1610885206e+11,,,59.0,2.0
18652,4.16108852061e+11,,,87.0,0.0
18653,4.16108852062e+11,,,38.0,5.0
18654,4.16108852063e+11,,,71.0,1.0
18655,4.16108852065e+11,,,54.0,0.0
18656,4.16108852068e+11,,,27.0,4.0
18657,4.1610885207e+11,,,76.0,0.0
18658,4.16108852082e+11,,,80.0,3.0
18659,4.16108852083e+11,,,42.0,2.0
18660,4.16108852085e+11,,,38.0,2.0
18661,4.16108852086e+11,,,42.0,2.0
18662,4.16108865001e+11,,,83.0,5.0
18663,4.16108865002e+11,,,47.0,5.0
18664,4.16108865005e+11,,,113.0,6.0
18665,4.16108865007e+11,,,44.0,2.0
18666,4.16108865013e+11,,,80.0,0.0
18667,4.16108865015e+11,,,39.0,2.0
18668,4.16108865019e+11,,,46.0,0.0
18669,4.16108865021e+11,,,44.0,2.0
18670,4.16108865023e+11,15.0,,27.0,4.0
18671,4.16108865025e+11,315.0,,44.0,2.0
18672,4.16108865027e+11,,,39.0,2.0
18673,4.16108865029e+11,,,92.0,6.0
18674,4.1610886503e+11,55.0,,80.0,0.0
18675,4.16108865033e+11,215.0,,47.0,5.0
18676,4.16108865034e+11,315.0,,39.0,2.0
18677,4.16108865035e+11,,,87.0,0.0
18678,4.16108865036e+11,215.0,,72.0,2.0
18679,4.16108865037e+11,,,44.0,2.0
18680,4.16108865039e+11,,,80.0,0.0
18681,4.1610886504e+11,,,54.0,0.0
18682,4.16108865041e+11,,,38.0,5.0
18683,4.16108865045e+11,,,40.0,5.0
18684,4.16108865046e+11,,,,
18685,4.16108865047e+11,,,54.0,0.0
18686,4.16108865048e+11,,,71.0,1.0
18687,4.16108865057e+11,415.0,,27.0,4.0
18688,4.16108865058e+11,50.0,,27.0,4.0
18689,4.1610886506e+11,265.0,,80.0,3.0
18690,4.16108865063e+11,,,38.0,2.0
18691,4.16108866002e+11,15.0,,46.0,0.0
18692,4.16108866003e+11,,,44.0,2.0
18693,4.16108866005e+11,465.0,,80.0,3.0
18694,4.16108866006e+11,,,83.0,0.0
18695,4.16108866009e+11,,,123.0,2.0
18696,4.16108866011e+11,603.0,,27.0,4.0
18697,4.16108866012e+11,,,60.0,5.0
18698,4.16108866015e+11,6.0,,60.0,5.0
18699,4.16108866017e+11,,,87.0,0.0
18700,4.16108866018e+11,115.0,,80.0,0.0
18701,4.16108866021e+11,,,123.0,2.0
18702,4.16108866022e+11,,,44.0,2.0
18703,4.16108866023e+11,,,87.0,0.0
18704,4.16108866024e+11,1495.0,,60.0,5.0
18705,4.16108866025e+11,,,47.0,5.0
18706,4.16108866027e+11,,,60.0,5.0
18707,4.16108866029e+11,,,80.0,0.0
18708,4.1610886603e+11,,,59.0,2.0
18709,4.16108866032e+11,,,36.0,0.0
18710,4.16108866033e+11,15.0,,135.0,5.0
18711,4.16108866035e+11,415.0,,59.0,2.0
18712,4.16108866036e+11,,,80.0,3.0
18713,4.1610886604e+11,,,36.0,0.0
18714,4.16108866041e+11,,,66.0,1.0
18715,4.16108866042e+11,,,71.0,1.0
18716,4.16108866044e+11,,,71.0,1.0
18717,4.16108866045e+11,65.0,,71.0,1.0
18718,4.16108866046e+11,,,54.0,0.0
18719,4.16108866047e+11,,,66.0,0.0
18720,4.1610886605e+11,,,71.0,1.0
18721,4.16108866059e+11,,,71.0,1.0
18722,4.16108866064e+11,,,36.0,0.0
18723,4.16108866066e+11,,,36.0,0.0
18724,4.16108866072e+11,,,80.0,3.0
18725,4.16108866076e+11,,,38.0,2.0
18726,4.16108866077e+11,,,42.0,2.0
18727,4.16110000005e+11,450.0,,20.0,
18728,4.16110000011e+11,,,36.0,0.0
18729,4.16110000039e+11,,,46.0,0.0
18730,4.1611000004e+11,426.0,,100.0,
18731,4.16110000048e+11,,,135.0,5.0
18732,4.16110000052e+11,,,39.0,0.0
18733,4.16110000067e+11,100.0,,13.0,
18734,4.1611000007e+11,,,39.0,2.0
18735,4.16118484001e+11,,,46.0,0.0
18736,4.16118484003e+11,,,31.0,0.0
18737,4.16118484013e+11,288.0,,42.0,
18738,4.16118484017e+11,100.0,,30.0,
18739,4.16118484019e+11,,,60.0,5.0
18740,4.1611848403e+11,792.0,,50.0,
18741,4.16118484049e+11,233.0,,63.0,
18742,4.16118484058e+11,1250.0,,88.0,
18743,4.16118484064e+11,,,61.0,2.0
18744,4.16118484068e+11,,,38.0,2.0
18745,4.16118484072e+11,59.0,,47.0,
18746,4.16118484078e+11,,,61.0,2.0
18747,4.16118792009e+11,,,42.0,2.0
18748,4.16118792016e+11,275.0,,35.0,
18749,4.16118792023e+11,,,38.0,2.0
18750,4.16118792027e+11,313.0,,68.0,
18751,4.16118792032e+11,,,47.0,5.0
18752,4.16118792034e+11,,,47.0,5.0
18753,4.16118792053e+11,,,361.0,6.0
18754,4.16118792056e+11,222.0,,125.0,
18755,4.16118792059e+11,510.0,,96.0,
18756,4.16118792061e+11,770.0,,78.0,
18757,4.16118792063e+11,792.0,,38.0,
18758,4.16118792066e+11,,,42.0,2.0
18759,4.16118792073e+11,,,71.0,0.0
18760,4.16118793008e+11,,,42.0,2.0
18761,4.16118793014e+11,,,361.0,6.0
18762,4.16118793022e+11,100.0,,60.0,
18763,4.16118793036e+11,,,46.0,0.0
18764,4.16118793041e+11,,,,
18765,4.16118793045e+11,,,68.0,2.0
18766,4.16118793055e+11,380.0,,120.0,
18767,4.1611879306e+11,150.0,,50.0,
18768,4.16118793069e+11,,,,
18769,4.16118793074e+11,,,47.0,2.0
18770,4.16118793075e+11,225.0,,50.0,
18771,4.16118865004e+11,,,31.0,0.0
