,SERIAL,AGE,AM_PM_NIGHT,ANYUNDER16,APORTLATDEG,APORTLATMIN,APORTLATSEC,APORTLATNS,APORTLONDEG,APORTLONMIN,APORTLONSEC,APORTLONEW,ARRIVEDEPART,BABYFARE,BEFAF,CHANGECODE,CHILDFARE,COUNTRYVISIT,CPORTLATDEG,CPORTLATMIN,CPORTLATSEC,CPORTLATNS,CPORTLONDEG,CPORTLONMIN,CPORTLONSEC,CPORTLONEW,INTDATE,DAYTYPE,DIRECTLEG,DVEXPEND,DVFARE,DVLINECODE,DVPACKAGE,DVPACKCOST,DVPERSONS,DVPORTCODE,EXPENDCODE,EXPENDITURE,FARE,FAREK,FLOW,HAULKEY,INTENDLOS,KIDAGE,LOSKEY,MAINCONTRA,MIGSI,INTMONTH,NATIONALITY,NATIONNAME,NIGHTS1,NIGHTS2,NIGHTS3,NIGHTS4,NIGHTS5,NIGHTS6,NIGHTS7,NIGHTS8,NUMADULTS,NUMDAYS,NUMNIGHTS,NUMPEOPLE,PACKAGEHOL,PACKAGEHOLUK,PERSONS,PORTROUTE,PACKAGE,PROUTELATDEG,PROUTELATMIN,PROUTELATSEC,PROUTELATNS,PROUTELONDEG,PROUTELONMIN,PROUTELONSEC,PROUTELONEW,PURPOSE,QUARTER,RESIDENCE,RESPNSE,SEX,SHIFTNO,SHUTTLE,SINGLERETURN,TANDTSI,TICKETCOST,TOWNCODE1,TOWNCODE2,TOWNCODE3,TOWNCODE4,TOWNCODE5,TOWNCODE6,TOWNCODE7,TOWNCODE8,TRANSFER,UKFOREIGN,VEHICLE,VISITBEGAN,WELSHNIGHTS,WELSHTOWN,AM_PM_NIGHT_PV,APD_PV,ARRIVEDEPART_PV,CROSSINGS_FLAG_PV,STAYIMPCTRYLEVEL1_PV,STAYIMPCTRYLEVEL2_PV,STAYIMPCTRYLEVEL3_PV,STAYIMPCTRYLEVEL4_PV,DAY_PV,DISCNT_F1_PV,DISCNT_F2_PV,DISCNT_PACKAGE_COST_PV,DUR1_PV,DUR2_PV,DUTY_FREE_PV,FAGE_PV,FARES_IMP_ELIGIBLE_PV,FARES_IMP_FLAG_PV,FLOW_PV,FOOT_OR_VEHICLE_PV,HAUL_PV,IMBAL_CTRY_FACT_PV,IMBAL_CTRY_GRP_PV,IMBAL_ELIGIBLE_PV,IMBAL_PORT_FACT_PV,IMBAL_PORT_GRP_PV,IMBAL_PORT_SUBGRP_PV,LOS_PV,LOSDAYS_PV,MIG_FLAG_PV,MINS_CTRY_GRP_PV,MINS_CTRY_PORT_GRP_PV,MINS_FLAG_PV,MINS_NAT_GRP_PV,MINS_PORT_GRP_PV,MINS_QUALITY_PV,NR_FLAG_PV,NR_PORT_GRP_PV,OPERA_PV,OSPORT1_PV,OSPORT2_PV,OSPORT3_PV,OSPORT4_PV,PUR1_PV,PUR2_PV,PUR3_PV,PURPOSE_PV,QMFARE_PV,RAIL_CNTRY_GRP_PV,RAIL_EXERCISE_PV,RAIL_IMP_ELIGIBLE_PV,REG_IMP_ELIGIBLE_PV,SAMP_PORT_GRP_PV,SHIFT_FLAG_PV,SHIFT_PORT_GRP_PV,SPEND_IMP_FLAG_PV,SPEND_IMP_ELIGIBLE_PV,STAY_IMP_ELIGIBLE_PV,STAY_IMP_FLAG_PV,STAY_PURPOSE_GRP_PV,TOWNCODE_PV,TOWN_IMP_ELIGIBLE_PV,TYPE_PV,UK_OS_PV,UKPORT1_PV,UKPORT2_PV,UKPORT3_PV,UKPORT4_PV,UNSAMP_PORT_GRP_PV,UNSAMP_REGION_GRP_PV,WEEKDAY_END_PV,DIRECT,EXPENDITURE_WT,EXPENDITURE_WTK,FAREKEY,OVLEG,SPEND,SPEND1,SPEND2,SPEND3,SPEND4,SPEND5,SPEND6,SPEND7,SPEND8,SPEND9,SPENDIMPREASON,SPENDK,STAY,STAYK,STAY1K,STAY2K,STAY3K,STAY4K,STAY5K,STAY6K,STAY7K,STAY8K,STAY9K,STAYTLY,STAY_WT,STAY_WTK,TYPEINTERVIEW,UKLEG,VISIT_WT,VISIT_WTK,SHIFT_WT,NON_RESPONSE_WT,MINS_WT,TRAFFIC_WT,UNSAMP_TRAFFIC_WT,IMBAL_WT,FINAL_WT
578,13020051.0,5.0,2.0,,37.0,53.0,45.0,N,23.0,43.0,,E,2.0,0.25,,,1.0,,,,,,,,,,02032017,1.0,,,,30099.0,,,2.0,300011.0,,,,,1.0,2.0,,,,1.0,20.0,,300.0,GCE /Greece/Crete/Rhodes,,,,,,,,,,5.0,4.0,,,,2.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,23.0,1.0,300.0,2.0,2.0,3020.0,,,50.0,,99999.0,,,,,,,,,2.0,,26022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,13020052.0,6.0,2.0,,48.0,41.0,0.0,N,9.0,13.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,266.0,,27611.0,,,1.0,276011.0,,266.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,1.0,,,,,,,,,2.0,1.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,276.0,1.0,1.0,3020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,01032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,13020053.0,6.0,2.0,,59.0,39.0,0.0,N,17.0,55.0,,E,2.0,0.25,999999.0,,1.0,,,,,,,,,,02032017,1.0,,150.0,,75201.0,,,1.0,752171.0,?,150.0,,,1.0,2.0,,,,1.0,20.0,,752.0,Sweden,2.0,,,,,,,,,3.0,2.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,752.0,2.0,1.0,3020.0,,,50.0,,2502.0,,,,,,,,0.0,2.0,,28022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,13020054.0,2.0,2.0,,59.0,54.0,0.0,N,11.0,5.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,1000.0,,75201.0,,,1.0,578111.0,,1000.0,,,1.0,2.0,,,,1.0,20.0,,578.0,NWY - Norway,2.0,,,,,,,,,3.0,2.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,16.0,1.0,578.0,1.0,2.0,3020.0,,,50.0,,70600.0,,,,,,,,0.0,2.0,,28022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,13020055.0,6.0,2.0,,50.0,54.0,0.0,N,4.0,29.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,1900.0,,5605.0,,,1.0,56011.0,,1900.0,,,1.0,2.0,,,,1.0,20.0,,458.0,MLY  Malaysia,10.0,,,,,,,,,11.0,10.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,458.0,1.0,1.0,3020.0,,,50.0,,73000.0,,,,,,,,0.0,2.0,,20022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,13020056.0,7.0,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,50.0,,27608.0,,,1.0,276071.0,,50.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,,,,,,,,,,1.0,0.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,276.0,1.0,1.0,3020.0,,,50.0,,,,,,,,,,0.0,2.0,,02032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,13020057.0,,2.0,,35.0,33.0,0.0,N,139.0,46.0,,E,2.0,0.1,,,0.8,392.0,,,,,,,,,02032017,1.0,,,,39299.0,,,,392032.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,392.0,Japan/Okinawa/Ryuku Is,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,13020058.0,5.0,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,999999.0,,1.0,,,,,,,,,,02032017,1.0,,,,27608.0,,,1.0,276071.0,?,999999.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,1.0,,,,,,,,,2.0,1.0,,9.0,,1.0,121.0,9.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,24.0,1.0,276.0,2.0,1.0,3020.0,,,50.0,,70700.0,,,,,,,,999999.0,2.0,,01032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,13020059.0,,2.0,,8.0,58.0,33.0,N,38.0,47.0,,E,2.0,0.25,,706019.0,0.8,706.0,2.0,1.0,0.0,N,45.0,19.0,,E,02032017,1.0,,,,23101.0,,,,231011.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,528.0,Dutch,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,13020060.0,6.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,02032017,1.0,,,,,,,,,,,,,1.0,,,,,1.0,20.0,,372.0,IRL  / Ireland,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,372.0,3.0,1.0,3020.0,,,50.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,13020061.0,5.0,2.0,,52.0,9.0,58.0,N,20.0,58.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,600.0,,61601.0,,,1.0,616081.0,,600.0,,,1.0,2.0,,,,1.0,20.0,,616.0,Poland,1.0,1.0,1.0,,,,,,,4.0,3.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,616.0,1.0,2.0,3020.0,,,50.0,,71700.0,60000.0,4600.0,,,,,,0.0,2.0,,27022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,13020062.0,2.0,2.0,,1.0,22.0,0.0,N,103.0,59.0,,E,2.0,0.25,0.0,,0.8,,,,,,,,,,02032017,1.0,,180.0,,70202.0,,,1.0,702011.0,,180.0,,,1.0,1.0,,,,1.0,20.0,,620.0,Portugal/Portucalense/Portugal,2.0,,,,,,,,,3.0,2.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,12.0,1.0,620.0,1.0,2.0,3020.0,,,50.0,,3002.0,,,,,,,,0.0,2.0,,28022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,13020063.0,,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,,,1.0,276.0,,,,,,,,,02032017,1.0,,,,27608.0,,,,276071.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,410.0,SKR - South Korea,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,13020064.0,5.0,2.0,,59.0,39.0,0.0,N,17.0,55.0,,E,2.0,0.25,300.0,,1.0,,,,,,,,,,02032017,1.0,,1000.0,,75201.0,,,4.0,752171.0,,1000.0,,,1.0,2.0,,,,1.0,20.0,,752.0,Sweden,3.0,,,,,,,,,4.0,3.0,,3.0,,4.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,752.0,1.0,1.0,3020.0,,,50.0,,72000.0,,,,,,,,0.0,2.0,,27022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,13020065.0,2.0,2.0,,35.0,33.0,0.0,N,139.0,46.0,,E,2.0,0.1,0.0,,0.8,,,,,,,,,,02032017,1.0,,1000.0,,39299.0,,,1.0,392032.0,,1000.0,,,1.0,1.0,,,,1.0,20.0,,392.0,Japan/Okinawa/Ryuku Is,2.0,1.0,2.0,4.0,1.0,,,,,11.0,10.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,392.0,1.0,1.0,3020.0,,,50.0,,70700.0,3407.0,3400.0,3406.0,3503.0,,,,0.0,2.0,,20022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,13020066.0,,2.0,,35.0,33.0,0.0,N,139.0,46.0,,E,2.0,0.1,,,0.8,392.0,,,,,,,,,02032017,1.0,,,,39299.0,,,,392032.0,,,,,2.0,1.0,1.0,,3.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
594,13020067.0,,2.0,,1.0,22.0,0.0,N,103.0,59.0,,E,2.0,0.25,,,0.8,702.0,,,,,,,,,02032017,1.0,,,,70202.0,,,,702011.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,13020068.0,6.0,2.0,,52.0,42.0,0.0,N,8.0,55.0,,W,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,700.0,,37201.0,,,1.0,372031.0,,700.0,,,1.0,2.0,,,,1.0,20.0,,372.0,IRL  / Ireland,3.0,,,,,,,,,4.0,3.0,,3.0,,1.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,372.0,1.0,1.0,3020.0,,,50.0,,70400.0,,,,,,,,0.0,2.0,,27022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,13020069.0,,2.0,,26.0,8.0,2.0,S,28.0,14.0,,E,2.0,0.25,,,0.8,710.0,,,,,,,,,02032017,1.0,,,,71001.0,,,,710031.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,13020070.0,,2.0,,13.0,55.0,0.0,N,100.0,36.0,,E,2.0,0.25,,,0.8,764.0,,,,,,,,,02032017,1.0,,,,15802.0,,,,764011.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,13020071.0,7.0,2.0,,50.0,52.0,0.0,N,7.0,9.0,,E,2.0,0.25,,,1.0,,,,,,,,,,02032017,1.0,,,,27611.0,,,,276101.0,,,,,1.0,2.0,,,,1.0,20.0,,276.0,German,,,,,,,,,,2.0,1.0,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,80.0,1.0,276.0,1.0,1.0,3020.0,,,50.0,,,,,,,,,,,2.0,,01032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,13020072.0,6.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,02032017,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,,5.0,1.0,3020.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,13020073.0,,2.0,,52.0,42.0,0.0,N,8.0,55.0,,W,2.0,0.25,,,1.0,372.0,,,,,,,,,02032017,1.0,,,,37201.0,,,,372031.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,13020074.0,6.0,2.0,,59.0,39.0,0.0,N,17.0,55.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,50.0,,75201.0,,,1.0,752171.0,,50.0,,,1.0,2.0,,,,1.0,20.0,,752.0,Sweden,2.0,,,,,,,,,3.0,2.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,752.0,1.0,2.0,3020.0,,,50.0,,77777.0,,,,,,,,0.0,2.0,,28022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,13020075.0,6.0,2.0,,47.0,28.0,0.0,N,8.0,33.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,0.0,,75605.0,,,1.0,756041.0,0,0.0,,,1.0,2.0,,,,1.0,20.0,,380.0,Italy/Sardinia,,,,,,,,,,1.0,0.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,71.0,1.0,380.0,1.0,1.0,3020.0,,,50.0,,,,,,,,,,0.0,2.0,,02032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,13020076.0,,2.0,,8.0,58.0,33.0,N,38.0,47.0,,E,2.0,0.25,,566191.0,0.8,566.0,12.0,3.0,0.0,N,8.0,31.0,,E,02032017,1.0,,,,23101.0,,,,231011.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,566.0,NGA Nigeria,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,13020077.0,,2.0,,46.0,14.0,22.0,N,6.0,6.0,,E,2.0,0.25,,,1.0,250.0,,,,,,,,,02032017,1.0,,,,75605.0,,,,756031.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,578.0,NWY - Norway,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13020079.0,,2.0,,50.0,2.0,0.0,N,8.0,34.0,,E,2.0,0.25,,,1.0,276.0,,,,,,,,,02032017,1.0,,,,27608.0,,,,276071.0,,,,,2.0,2.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,13020080.0,5.0,2.0,,48.0,21.0,17.0,N,11.0,47.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,25.0,,27608.0,,,1.0,276021.0,,25.0,,,1.0,2.0,,,,1.0,20.0,,276.0,Germany,1.0,,,,,,,,,2.0,1.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,276.0,1.0,2.0,3020.0,,,50.0,,71700.0,,,,,,,,0.0,2.0,,01032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,13020081.0,,2.0,,40.0,5.0,0.0,N,116.0,36.0,,E,2.0,0.1,,554021.0,0.8,554.0,37.0,1.0,0.0,S,174.0,47.0,,E,02032017,1.0,,,,15601.0,,,,156021.0,,,,,2.0,1.0,1.0,,0.0,2.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,926.0,1.0,,3020.0,,,50.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,13020083.0,6.0,2.0,,58.0,53.0,0.0,N,5.0,38.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,1500.0,,75201.0,,,3.0,578131.0,,1500.0,,,1.0,2.0,,,,1.0,20.0,,578.0,NWY - Norway,4.0,,,,,,,,,5.0,4.0,,3.0,,3.0,121.0,3.0,51.0,28.0,11.0,N,0.0,27.0,8.0,W,10.0,1.0,578.0,1.0,2.0,3020.0,,,50.0,,70700.0,,,,,,,,0.0,2.0,,26022017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,13020084.0,5.0,2.0,,47.0,28.0,0.0,N,8.0,33.0,,E,2.0,0.25,0.0,,1.0,,,,,,,,,,02032017,1.0,,0.0,,75605.0,,,1.0,756041.0,0,0.0,,,1.0,2.0,,,,1.0,20.0,,926.0,UK  / United Kingdom Q1,,,,,,,,,,1.0,0.0,,,,1.0,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,20.0,1.0,756.0,1.0,1.0,3020.0,,,50.0,,,,,,,,,,0.0,2.0,,02032017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,13020085.0,6.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,02032017,1.0,,,,,,,,,,,,,1.0,,,,,1.0,20.0,,756.0,Switzerland,,,,,,,,,,,,,,,,121.0,,51.0,28.0,11.0,N,0.0,27.0,8.0,W,,1.0,756.0,3.0,2.0,3020.0,,,50.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
