,SERIAL,SHIFT_WT
5461,11033071,60.0
5462,11033072,60.0
5463,11033073,60.0
5464,11033074,60.0
5465,11033075,60.0
5466,11033076,60.0
5467,11033077,60.0
5468,11033078,60.0
5469,11033079,60.0
5470,11033080,60.0
5471,11033081,60.0
5472,11033082,60.0
5473,11033083,60.0
5474,11033084,60.0
5475,11033085,60.0
5476,11033086,60.0
5477,11033087,60.0
5478,11033088,60.0
5479,11033089,60.0
5480,11033090,60.0
5481,11033091,60.0
5482,11033092,60.0
5483,11033093,60.0
5484,11033094,60.0
5485,11033095,60.0
5486,11033096,60.0
5487,11033097,60.0
5488,11033098,60.0
5489,11033099,60.0
5490,11033100,60.0
5491,11033101,60.0
5492,11033102,60.0
5493,11033103,60.0
5494,11033104,60.0
5495,11033105,60.0
5496,11033106,60.0
5497,11033107,60.0
5498,11033108,60.0
5499,11033109,60.0
5500,11033110,60.0
5501,11033111,60.0
5502,11033112,60.0
5503,11033113,60.0
5504,11033114,60.0
5505,11033115,60.0
5506,11033116,60.0
5507,11033117,60.0
5508,11033118,60.0
5509,11033119,60.0
5510,11033120,60.0
5511,11033121,60.0
5512,11033122,60.0
5513,11033123,60.0
5514,11033124,60.0
5515,11033125,60.0
5516,11033126,60.0
5517,11033127,60.0
5518,11033128,60.0
5519,11033129,60.0
5520,11033130,60.0
5521,11033131,60.0
5522,11033132,60.0
5523,11033133,60.0
5524,11033134,60.0
5525,11033135,60.0
5526,11033136,60.0
5527,11033137,60.0
5528,11033138,60.0
5529,11033139,60.0
5530,11033140,60.0
5531,11034001,60.0
5532,11034002,60.0
5533,11034003,60.0
5534,11034004,60.0
5535,11034005,60.0
5536,11034006,60.0
5537,11034007,60.0
5538,11034008,60.0
5539,11034009,60.0
5540,11034010,60.0
5541,11034011,60.0
5542,11034012,60.0
5543,11034013,60.0
5544,11034014,60.0
5545,11034015,60.0
5546,11034016,60.0
5547,11034017,60.0
5548,11034018,60.0
5549,11034019,60.0
5550,11034020,60.0
5551,11034021,60.0
5552,11034022,60.0
5553,11034023,60.0
5554,11034024,60.0
5555,11034025,60.0
5556,11034026,60.0
5557,11034027,60.0
5558,11034028,60.0
5559,11034029,60.0
5560,11034030,60.0
5561,11034031,60.0
5562,11034032,60.0
5563,11034033,60.0
5564,11034034,60.0
5565,11034035,60.0
5566,11034036,60.0
5567,11034037,60.0
5568,11034038,60.0
5569,11034039,60.0
5570,11034040,60.0
5571,11034041,60.0
5572,11034042,60.0
5573,11034043,60.0
5574,11034044,60.0
5575,11034045,60.0
5576,11034046,60.0
5577,11034047,60.0
5578,11034048,60.0
5579,11034049,60.0
5580,11034050,60.0
5581,11034051,60.0
5582,11034052,60.0
5583,11034053,60.0
5584,11034054,60.0
5585,11034055,60.0
5586,11034056,60.0
5587,11034057,60.0
5588,11034058,60.0
5589,11034059,60.0
5590,11034060,60.0
5591,11034061,60.0
5592,11034062,60.0
5593,11034063,60.0
5594,11034064,60.0
5595,11034065,60.0
5596,11034066,60.0
5597,11034067,60.0
5598,11034068,60.0
5599,11034069,60.0
5600,11034070,60.0
5601,11034071,60.0
5602,11034072,60.0
5603,11034073,60.0
5604,11034074,60.0
5605,11034075,60.0
5606,11034076,60.0
5607,11034077,60.0
5608,11034078,60.0
5609,11034079,60.0
5610,11034080,60.0
5611,11034081,60.0
5612,11034082,60.0
5613,11034083,60.0
5614,11034084,60.0
5615,11034085,60.0
5616,11034086,60.0
5617,11034087,60.0
5618,11034088,60.0
5619,11034089,60.0
5620,11034090,60.0
5621,11034091,60.0
5622,11034092,60.0
5623,11034093,60.0
5624,11034094,60.0
5625,11034095,60.0
5626,11034096,60.0
5627,11034097,60.0
5628,11034098,60.0
5629,11034099,60.0
5630,11034100,60.0
5631,11034101,60.0
5632,11034102,60.0
5633,11034103,60.0
5634,11034104,60.0
5635,11034105,60.0
5636,11034106,60.0
5637,11034107,60.0
5638,11034108,60.0
5639,11034109,60.0
5640,11034110,60.0
5641,11034111,60.0
5642,11034112,60.0
5643,11034113,60.0
5644,11034114,60.0
5645,11034115,60.0
5646,11034116,60.0
5647,11034117,60.0
5648,11034118,60.0
5649,11034119,60.0
5650,11034120,60.0
5651,11034121,60.0
5652,11034122,60.0
5653,11034123,60.0
5654,11034124,60.0
5655,11034125,60.0
5656,11034126,60.0
5657,11034127,60.0
5658,11034128,60.0
5659,11034129,60.0
5660,11034130,60.0
5661,11034131,60.0
5662,11034132,60.0
5663,11034133,60.0
5664,11034134,60.0
5665,11034135,60.0
5666,11034136,60.0
4841,11035001,50.0
4842,11035002,50.0
4843,11035003,50.0
4844,11035004,50.0
4845,11035005,50.0
4846,11035006,50.0
4847,11035007,50.0
4848,11035008,50.0
4849,11035009,50.0
4850,11035010,50.0
4851,11035011,50.0
4852,11035012,50.0
4853,11035013,50.0
4854,11035014,50.0
4855,11035015,50.0
4856,11035016,50.0
4857,11035017,50.0
4858,11035018,50.0
4859,11035019,50.0
4860,11035020,50.0
4861,11035021,50.0
4862,11035022,50.0
4863,11035023,50.0
4864,11035024,50.0
4865,11035025,50.0
4866,11035026,50.0
4867,11035027,50.0
4868,11035028,50.0
4869,11035029,50.0
4870,11035030,50.0
4871,11035031,50.0
4872,11035032,50.0
4873,11035033,50.0
4874,11035034,50.0
4875,11035035,50.0
4876,11035036,50.0
4877,11035037,50.0
4878,11035038,50.0
4879,11035039,50.0
4880,11035040,50.0
4881,11035041,50.0
4882,11035042,50.0
4883,11035043,50.0
4884,11035044,50.0
4885,11035045,50.0
4886,11035046,50.0
4887,11035047,50.0
4888,11035048,50.0
4889,11035049,50.0
4890,11035050,50.0
4891,11035051,50.0
4892,11035052,50.0
4893,11035053,50.0
4894,11035054,50.0
4895,11035055,50.0
4896,11035056,50.0
4897,11035057,50.0
4898,11035058,50.0
4899,11035059,50.0
4900,11035060,50.0
4901,11035061,50.0
4902,11035062,50.0
4903,11035063,50.0
4904,11035064,50.0
4905,11035065,50.0
4906,11035066,50.0
4907,11035067,50.0
4908,11035068,50.0
4909,11035069,50.0
4910,11035070,50.0
4911,11035071,50.0
4912,11035072,50.0
4913,11035073,50.0
4914,11035074,50.0
4915,11035075,50.0
4916,11035076,50.0
4917,11035077,50.0
3576,11036001,40.0
3577,11036002,40.0
3578,11036003,40.0
3579,11036004,40.0
3580,11036005,40.0
3581,11036006,40.0
3582,11036007,40.0
3583,11036008,40.0
3584,11036009,40.0
3585,11036010,40.0
3586,11036011,40.0
3587,11036012,40.0
3588,11036013,40.0
3589,11036014,40.0
3590,11036015,40.0
3591,11036016,40.0
3592,11036017,40.0
3593,11036018,40.0
3594,11036019,40.0
3595,11036020,40.0
3596,11036021,40.0
3597,11036022,40.0
3598,11036023,40.0
3599,11036024,40.0
3600,11036025,40.0
3601,11036026,40.0
3602,11036027,40.0
3603,11036028,40.0
3604,11036029,40.0
3605,11036030,40.0
3606,11036031,40.0
3607,11036032,40.0
3608,11036033,40.0
3609,11036034,40.0
3610,11036035,40.0
3611,11036036,40.0
3612,11036037,40.0
3613,11036038,40.0
3614,11036039,40.0
3615,11036040,40.0
3616,11036041,40.0
3617,11036042,40.0
3618,11036043,40.0
3619,11036044,40.0
3620,11036045,40.0
3621,11036046,40.0
3622,11036047,40.0
3623,11036048,40.0
3624,11036049,40.0
3625,11036050,40.0
3626,11036051,40.0
3627,11036052,40.0
3628,11036053,40.0
3629,11036054,40.0
3630,11036055,40.0
3631,11036056,40.0
3632,11036057,40.0
3633,11036058,40.0
3634,11036059,40.0
3635,11036060,40.0
3636,11036061,40.0
3637,11036062,40.0
3638,11036063,40.0
3639,11036064,40.0
3640,11036065,40.0
3641,11036066,40.0
3642,11036067,40.0
3643,11036068,40.0
3644,11036069,40.0
3645,11036070,40.0
3646,11036071,40.0
3647,11036072,40.0
3648,11036073,40.0
3649,11036074,40.0
3650,11036075,40.0
3651,11036076,40.0
3652,11036077,40.0
3653,11036078,40.0
3654,11036079,40.0
3655,11036080,40.0
3656,11036081,40.0
3657,11036082,40.0
3658,11036083,40.0
3659,11036084,40.0
3660,11036085,40.0
3661,11036086,40.0
3662,11036087,40.0
3663,11036088,40.0
3664,11036089,40.0
3665,11036090,40.0
3666,11036091,40.0
3667,11036092,40.0
3668,11036093,40.0
5667,11037001,60.0
5668,11037002,60.0
5669,11037003,60.0
5670,11037004,60.0
5671,11037005,60.0
5672,11037006,60.0
5673,11037007,60.0
5674,11037008,60.0
5675,11037009,60.0
5676,11037010,60.0
5677,11037011,60.0
5678,11037012,60.0
5679,11037013,60.0
5680,11037014,60.0
5681,11037015,60.0
5682,11037016,60.0
5683,11037017,60.0
5684,11037018,60.0
5685,11037019,60.0
5686,11037020,60.0
5687,11037021,60.0
5688,11037022,60.0
5689,11037023,60.0
5690,11037024,60.0
5691,11037025,60.0
5692,11037026,60.0
5693,11037027,60.0
5694,11037028,60.0
5695,11037029,60.0
5696,11037030,60.0
5697,11037031,60.0
5698,11037032,60.0
5699,11037033,60.0
5700,11037034,60.0
5701,11037035,60.0
5702,11037036,60.0
5703,11037037,60.0
5704,11037038,60.0
5705,11037039,60.0
5706,11037040,60.0
5707,11037042,60.0
5708,11037043,60.0
5709,11037044,60.0
5710,11037045,60.0
5711,11037046,60.0
5712,11037047,60.0
5713,11037048,60.0
5714,11037049,60.0
5715,11037050,60.0
5716,11037051,60.0
5717,11037052,60.0
5718,11037053,60.0
5719,11037054,60.0
5720,11037055,60.0
5721,11037056,60.0
5722,11037057,60.0
5723,11037058,60.0
5724,11037059,60.0
5725,11037060,60.0
5726,11037061,60.0
5727,11037062,60.0
5728,11037063,60.0
5729,11037064,60.0
5730,11037065,60.0
5731,11037066,60.0
5732,11037067,60.0
5733,11037068,60.0
5734,11037069,60.0
5735,11037070,60.0
5736,11037071,60.0
5737,11037072,60.0
5738,11037073,60.0
5739,11037074,60.0
5740,11037075,60.0
5741,11037076,60.0
5742,11037077,60.0
5743,11037078,60.0
5744,11037079,60.0
5745,11037080,60.0
5746,11037081,60.0
5747,11037082,60.0
5748,11037083,60.0
5749,11037084,60.0
5750,11037085,60.0
5751,11037086,60.0
5752,11037087,60.0
5753,11037088,60.0
5754,11037089,60.0
5755,11037090,60.0
5756,11037091,60.0
5757,11037092,60.0
5758,11037093,60.0
5759,11037094,60.0
5760,11037095,60.0
5761,11037096,60.0
5762,11037097,60.0
5763,11037098,60.0
5764,11037099,60.0
5765,11037100,60.0
5766,11037101,60.0
5767,11037102,60.0
5768,11037103,60.0
5769,11037104,60.0
5770,11037105,60.0
5771,11037106,60.0
5772,11037107,60.0
5773,11037108,60.0
5774,11037109,60.0
5775,11037110,60.0
5776,11037111,60.0
5777,11037112,60.0
5778,11037113,60.0
5779,11037114,60.0
5780,11037115,60.0
5781,11037116,60.0
5782,11037117,60.0
5783,11037118,60.0
5784,11037119,60.0
5785,11037120,60.0
5786,11037121,60.0
5787,11037122,60.0
5788,11037123,60.0
5789,11037124,60.0
5790,11037125,60.0
5791,11037126,60.0
5792,11037127,60.0
5793,11037128,60.0
5794,11037129,60.0
5795,11037130,60.0
5796,11037131,60.0
5797,11037132,60.0
3669,11038001,40.0
3670,11038002,40.0
3671,11038003,40.0
3672,11038004,40.0
3673,11038005,40.0
3674,11038006,40.0
3675,11038007,40.0
3676,11038008,40.0
3677,11038009,40.0
3678,11038010,40.0
3679,11038011,40.0
3680,11038012,40.0
3681,11038013,40.0
3682,11038014,40.0
3683,11038015,40.0
3684,11038016,40.0
3685,11038017,40.0
3686,11038018,40.0
3687,11038019,40.0
3688,11038020,40.0
3689,11038021,40.0
3690,11038022,40.0
3691,11038023,40.0
3692,11038024,40.0
3693,11038025,40.0
3694,11038026,40.0
3695,11038027,40.0
3696,11038028,40.0
3697,11038029,40.0
3698,11038030,40.0
3699,11038031,40.0
3700,11038032,40.0
3701,11038033,40.0
3702,11038034,40.0
3703,11038035,40.0
3704,11038036,40.0
3705,11038037,40.0
3706,11038038,40.0
3707,11038039,40.0
3708,11038040,40.0
3709,11038041,40.0
3710,11038042,40.0
3711,11038043,40.0
3712,11038044,40.0
3713,11038045,40.0
3714,11038046,40.0
3715,11038047,40.0
3716,11038048,40.0
3717,11038049,40.0
3718,11038050,40.0
3719,11038051,40.0
3720,11038052,40.0
3721,11038053,40.0
3722,11038054,40.0
3723,11038055,40.0
3724,11038056,40.0
3725,11038057,40.0
3726,11038058,40.0
3727,11038059,40.0
3728,11038060,40.0
3729,11038061,40.0
3730,11038062,40.0
3731,11038063,40.0
3732,11038064,40.0
3733,11038065,40.0
3734,11038066,40.0
3735,11038067,40.0
3736,11038068,40.0
3737,11038069,40.0
3738,11038070,40.0
3739,11038071,40.0
3740,11038072,40.0
3741,11038073,40.0
3742,11038074,40.0
3743,11038075,40.0
3744,11038076,40.0
3745,11038077,40.0
3746,11038078,40.0
3747,11038079,40.0
5798,11039001,60.0
5799,11039002,60.0
5800,11039003,60.0
5801,11039004,60.0
5802,11039005,60.0
5803,11039006,60.0
5804,11039007,60.0
5805,11039008,60.0
5806,11039009,60.0
5807,11039010,60.0
5808,11039011,60.0
5809,11039012,60.0
5810,11039013,60.0
5811,11039014,60.0
5812,11039015,60.0
5813,11039016,60.0
5814,11039017,60.0
5815,11039018,60.0
5816,11039019,60.0
5817,11039020,60.0
5818,11039021,60.0
5819,11039022,60.0
5820,11039023,60.0
5821,11039024,60.0
5822,11039025,60.0
5823,11039026,60.0
5824,11039027,60.0
5825,11039028,60.0
5826,11039029,60.0
5827,11039030,60.0
5828,11039031,60.0
5829,11039032,60.0
5830,11039033,60.0
5831,11039034,60.0
5832,11039035,60.0
5833,11039036,60.0
5834,11039037,60.0
5835,11039038,60.0
5836,11039039,60.0
5837,11039040,60.0
5838,11039041,60.0
5839,11039042,60.0
5840,11039043,60.0
5841,11039044,60.0
5842,11039045,60.0
5843,11039046,60.0
5844,11039047,60.0
5845,11039048,60.0
5846,11039049,60.0
5847,11039050,60.0
5848,11039051,60.0
5849,11039052,60.0
5850,11039053,60.0
5851,11039054,60.0
5852,11039055,60.0
5853,11039056,60.0
5854,11039057,60.0
5855,11039058,60.0
5856,11039059,60.0
5857,11039060,60.0
5858,11039061,60.0
5859,11039062,60.0
5860,11039063,60.0
5861,11039064,60.0
5862,11039065,60.0
5863,11039066,60.0
5864,11039067,60.0
5865,11039068,60.0
5866,11039069,60.0
5867,11039070,60.0
5868,11039071,60.0
5869,11039072,60.0
5870,11039073,60.0
5871,11039074,60.0
5872,11039075,60.0
5873,11039076,60.0
5874,11039077,60.0
5875,11039078,60.0
5876,11039079,60.0
5877,11039080,60.0
5878,11039081,60.0
5879,11039082,60.0
5880,11039083,60.0
5881,11039084,60.0
5882,11039085,60.0
5883,11039086,60.0
5884,11039087,60.0
5885,11039088,60.0
5886,11039089,60.0
5887,11039090,60.0
5888,11039091,60.0
5889,11039092,60.0
5890,11039093,60.0
5891,11039094,60.0
5892,11039095,60.0
5893,11039096,60.0
5894,11039097,60.0
5895,11039098,60.0
5896,11039099,60.0
5897,11039100,60.0
5898,11039101,60.0
5899,11039102,60.0
5900,11039103,60.0
5901,11039104,60.0
5902,11039105,60.0
5903,11040001,60.0
5904,11040002,60.0
5905,11040003,60.0
5906,11040004,60.0
5907,11040005,60.0
5908,11040006,60.0
5909,11040007,60.0
5910,11040008,60.0
5911,11040009,60.0
5912,11040010,60.0
5913,11040011,60.0
5914,11040012,60.0
5915,11040013,60.0
5916,11040014,60.0
5917,11040015,60.0
5918,11040016,60.0
5919,11040017,60.0
5920,11040018,60.0
5921,11040019,60.0
5922,11040020,60.0
5923,11040021,60.0
5924,11040022,60.0
5925,11040023,60.0
5926,11040024,60.0
5927,11040025,60.0
5928,11040026,60.0
5929,11040027,60.0
5930,11040028,60.0
5931,11040029,60.0
5932,11040030,60.0
5933,11040031,60.0
5934,11040032,60.0
5935,11040033,60.0
5936,11040034,60.0
5937,11040035,60.0
5938,11040036,60.0
5939,11040037,60.0
5940,11040038,60.0
5941,11040039,60.0
5942,11040040,60.0
5943,11040041,60.0
5944,11040042,60.0
5945,11040043,60.0
5946,11040044,60.0
5947,11040045,60.0
5948,11040046,60.0
5949,11040047,60.0
5950,11040048,60.0
5951,11040049,60.0
5952,11040050,60.0
5953,11040051,60.0
5954,11040052,60.0
5955,11040053,60.0
5956,11040054,60.0
5957,11040055,60.0
5958,11040056,60.0
5959,11040057,60.0
5960,11040058,60.0
5961,11040059,60.0
5962,11040060,60.0
5963,11040061,60.0
5964,11040062,60.0
5965,11040063,60.0
5966,11040064,60.0
5967,11040065,60.0
5968,11040066,60.0
5969,11040067,60.0
5970,11040068,60.0
5971,11040069,60.0
5972,11040070,60.0
5973,11040071,60.0
5974,11040072,60.0
5975,11040073,60.0
5976,11040074,60.0
5977,11040075,60.0
5978,11040076,60.0
5979,11040077,60.0
5980,11040078,60.0
5981,11040079,60.0
5982,11040080,60.0
5983,11040081,60.0
5984,11040082,60.0
5985,11040083,60.0
5986,11040084,60.0
5987,11040085,60.0
5988,11040086,60.0
5989,11040087,60.0
5990,11040088,60.0
5991,11040089,60.0
5992,11040090,60.0
5993,11040091,60.0
5994,11040092,60.0
5995,11040093,60.0
5996,11040094,60.0
5997,11040095,60.0
5998,11040096,60.0
5999,11040097,60.0
6000,11040098,60.0
6001,11040099,60.0
6002,11040100,60.0
6003,11040101,60.0
6004,11040102,60.0
6005,11040103,60.0
6006,11040104,60.0
6007,11040105,60.0
6008,11040106,60.0
6009,11040107,60.0
6010,11040108,60.0
6011,11040109,60.0
6012,11040110,60.0
6013,11040111,60.0
6014,11040112,60.0
6015,11040113,60.0
6016,11040114,60.0
6017,11040115,60.0
6018,11040116,60.0
6019,11040117,60.0
6020,11041001,60.0
6021,11041002,60.0
6022,11041003,60.0
6023,11041004,60.0
6024,11041005,60.0
6025,11041006,60.0
6026,11041007,60.0
6027,11041008,60.0
6028,11041009,60.0
6029,11041010,60.0
6030,11041011,60.0
6031,11041012,60.0
6032,11041013,60.0
6033,11041014,60.0
6034,11041015,60.0
6035,11041016,60.0
6036,11041017,60.0
6037,11041018,60.0
6038,11041019,60.0
6039,11041020,60.0
6040,11041021,60.0
6041,11041022,60.0
6042,11041023,60.0
6043,11041024,60.0
6044,11041025,60.0
6045,11041026,60.0
6046,11041027,60.0
6047,11041028,60.0
6048,11041029,60.0
6049,11041030,60.0
6050,11041031,60.0
6051,11041032,60.0
6052,11041033,60.0
6053,11041034,60.0
6054,11041035,60.0
6055,11041036,60.0
6056,11041037,60.0
6057,11041038,60.0
6058,11041039,60.0
6059,11041040,60.0
6060,11041041,60.0
6061,11041042,60.0
6062,11041043,60.0
6063,11041044,60.0
6064,11041045,60.0
6065,11041046,60.0
6066,11041047,60.0
6067,11041048,60.0
6068,11041049,60.0
6069,11041050,60.0
6070,11041051,60.0
6071,11041052,60.0
6072,11041053,60.0
6073,11041054,60.0
6074,11041055,60.0
6075,11041056,60.0
6076,11041057,60.0
6077,11041058,60.0
6078,11041059,60.0
6079,11041060,60.0
6080,11041061,60.0
6081,11041062,60.0
6082,11041063,60.0
6083,11041064,60.0
6084,11041065,60.0
6085,11041066,60.0
6086,11041067,60.0
6087,11041068,60.0
6088,11041069,60.0
6089,11041070,60.0
6090,11041071,60.0
6091,11041072,60.0
6092,11041073,60.0
6093,11041074,60.0
6094,11041075,60.0
6095,11041076,60.0
6096,11041077,60.0
6097,11041078,60.0
6098,11041079,60.0
6099,11041080,60.0
6100,11041081,60.0
6101,11041082,60.0
6102,11041083,60.0
6103,11041084,60.0
6104,11041085,60.0
6105,11041086,60.0
6106,11041087,60.0
6107,11041088,60.0
6108,11041089,60.0
6109,11041090,60.0
6110,11041091,60.0
6111,11041092,60.0
6112,11041093,60.0
6113,11041094,60.0
6114,11041095,60.0
6115,11041096,60.0
6116,11041097,60.0
6117,11041098,60.0
6118,11041099,60.0
6119,11041100,60.0
6120,11041101,60.0
6121,11041102,60.0
6122,11041103,60.0
6123,11041104,60.0
6124,11041105,60.0
6125,11041106,60.0
6126,11041107,60.0
6127,11041108,60.0
6128,11041109,60.0
6129,11041110,60.0
9391,11042001,40.0
9392,11042002,40.0
9393,11042003,40.0
9394,11042004,40.0
9395,11042005,40.0
9396,11042006,40.0
9397,11042007,40.0
9398,11042008,40.0
9399,11042009,40.0
9400,11042010,40.0
9401,11042011,40.0
9402,11042012,40.0
9403,11042013,40.0
9404,11042014,40.0
9405,11042015,40.0
9406,11042016,40.0
9407,11042017,40.0
9408,11042018,40.0
9409,11042019,40.0
9410,11042020,40.0
9411,11042021,40.0
9412,11042022,40.0
9413,11042023,40.0
9414,11042024,40.0
9415,11042025,40.0
9416,11042026,40.0
9417,11042027,40.0
9418,11042028,40.0
9419,11042029,40.0
9420,11042030,40.0
9421,11042031,40.0
9422,11042032,40.0
9423,11042033,40.0
9424,11042034,40.0
9425,11042035,40.0
9426,11042036,40.0
9427,11042037,40.0
9428,11042038,40.0
9429,11042039,40.0
9430,11042040,40.0
9431,11042041,40.0
9432,11042042,40.0
9433,11042043,40.0
9434,11042044,40.0
9435,11042045,40.0
9436,11042046,40.0
9437,11042047,40.0
9438,11042048,40.0
9439,11042049,40.0
9440,11042050,40.0
9441,11042051,40.0
9442,11042052,40.0
9443,11042053,40.0
9444,11042054,40.0
9445,11042055,40.0
9446,11042056,40.0
9447,11042057,40.0
9448,11042058,40.0
9449,11042059,40.0
9450,11042060,40.0
9451,11042061,40.0
9452,11042062,40.0
9453,11042063,40.0
9454,11042064,40.0
9455,11042065,40.0
9456,11042066,40.0
9457,11042067,40.0
9458,11042068,40.0
9459,11042069,40.0
9460,11042070,40.0
9461,11042071,40.0
9462,11042072,40.0
9463,11042073,40.0
9464,11042074,40.0
9465,11042075,40.0
9466,11042076,40.0
9467,11042077,40.0
9468,11042078,40.0
9469,11042079,40.0
9470,11042080,40.0
9471,11042081,40.0
9472,11042082,40.0
9473,11042083,40.0
9474,11042084,40.0
9475,11042085,40.0
9476,11042086,40.0
9477,11042087,40.0
9478,11042088,40.0
9479,11042089,40.0
9480,11042090,40.0
9481,11042091,40.0
9482,11042092,40.0
9483,11042093,40.0
9484,11042094,40.0
9485,11042095,40.0
9486,11042096,40.0
9487,11042097,40.0
9488,11042098,40.0
9489,11042099,40.0
9490,11042100,40.0
9491,11043001,40.0
9492,11043002,40.0
9493,11043003,40.0
9494,11043004,40.0
9495,11043005,40.0
9496,11043006,40.0
9497,11043007,40.0
9498,11043008,40.0
9499,11043009,40.0
9500,11043010,40.0
9501,11043011,40.0
9502,11043012,40.0
9503,11043013,40.0
9504,11043014,40.0
9505,11043015,40.0
9506,11043016,40.0
9507,11043017,40.0
9508,11043018,40.0
9509,11043019,40.0
9510,11043020,40.0
9511,11043021,40.0
9512,11043022,40.0
9513,11043023,40.0
9514,11043024,40.0
9515,11043025,40.0
9516,11043026,40.0
9517,11043027,40.0
9518,11043028,40.0
9519,11043029,40.0
